"","id_client","sexe","age","Région","Canal_Bancaire","Produit","Date_Souscription","Versements_Annuel","Statut","date_transaction","versement","retrait","encours"
"4698",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-06-01,1728,0,4390.89333170211
"4699",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-07-01,1697,0,4302.89333170211
"4700",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-08-01,825,0,3334.89333170211
"4701",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-09-01,1729,0,4374.89333170211
"4702",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-10-01,1924,0,4168.89333170211
"4703",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-11-01,1741,0,4429.89333170211
"4704",196,"Femme",25,"Hauts-de-France","CR","Assurance-Vie",2016-05-08,2081,"Actif",2024-12-01,1593,0,4109.89333170211
"4705",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-01-01,1561,0,18722.9676156274
"4706",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-02-01,501,0,17431.9676156274
"4707",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-03-01,1487,0,18305.9676156274
"4708",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-04-01,0,0,17104.9676156274
"4709",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-05-01,1766,2,18947.9676156274
"4710",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-06-01,166,1341,15628.9676156274
"4711",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-07-01,0,652,16197.9676156274
"4712",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-08-01,0,0,17009.9676156274
"4713",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-09-01,0,0,16809.9676156274
"4714",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-10-01,0,0,16879.9676156274
"4715",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-11-01,208,0,16954.9676156274
"4716",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2023-12-01,176,0,16899.9676156274
"4717",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-01-01,261,0,17404.9676156274
"4718",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-02-01,1883,0,18680.9676156274
"4719",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-03-01,456,0,17305.9676156274
"4720",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-04-01,0,0,16969.9676156274
"4721",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-05-01,655,0,17549.9676156274
"4722",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-06-01,1829,0,18646.9676156274
"4723",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-07-01,0,0,16944.9676156274
"4724",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-08-01,1518,1121,17485.9676156274
"4725",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-09-01,0,0,16822.9676156274
"4726",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-10-01,446,1365,16170.9676156274
"4727",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-11-01,1735,0,18883.9676156274
"4728",197,"Homme",25,"Auvergne-Rhône-Alpes","CR","Multi-support",2022-06-19,14407,"Actif",2024-12-01,860,0,17926.9676156274
"4729",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-01-01,385,0,15717.4347739282
"4730",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-02-01,1266,0,16885.4347739282
"4731",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-03-01,945,0,16616.4347739282
"4732",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-04-01,0,712,14543.4347739282
"4733",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-05-01,269,0,15938.4347739282
"4734",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-06-01,1126,0,16656.4347739282
"4735",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-07-01,0,0,15468.4347739282
"4736",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-08-01,0,0,15621.4347739282
"4737",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-09-01,1264,0,16953.4347739282
"4738",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-10-01,0,0,15466.4347739282
"4739",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-11-01,1043,0,16622.4347739282
"4740",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2023-12-01,0,1311,14230.4347739282
"4741",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-01-01,0,0,15708.4347739282
"4742",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-02-01,0,0,15510.4347739282
"4743",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-03-01,0,0,15328.4347739282
"4744",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-04-01,1408,0,16973.4347739282
"4745",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-05-01,1444,0,17136.4347739282
"4746",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-06-01,0,1350,13892.4347739282
"4747",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-07-01,1991,0,17291.4347739282
"4748",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-08-01,0,0,15679.4347739282
"4749",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-09-01,0,0,15654.4347739282
"4750",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-10-01,0,562,14961.4347739282
"4751",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-11-01,120,575,15251.4347739282
"4752",198,"Homme",72,"Occitanie","LCL","Retraite",2021-11-07,13775,"Actif",2024-12-01,0,0,15390.4347739282
"4753",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-01-01,0,0,20318.0989780975
"4754",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-02-01,1253,0,21630.0989780975
"4755",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-03-01,1036,0,21347.0989780975
"4756",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-04-01,0,0,20001.0989780975
"4757",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-05-01,1567,373,21610.0989780975
"4758",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-06-01,0,0,20431.0989780975
"4759",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-07-01,0,504,19531.0989780975
"4760",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-08-01,0,0,20211.0989780975
"4761",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-09-01,0,0,20323.0989780975
"4762",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-10-01,0,0,20380.0989780975
"4763",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-11-01,1810,0,22232.0989780975
"4764",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2023-12-01,1872,0,21938.0989780975
"4765",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-01-01,628,316,20609.0989780975
"4766",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-02-01,0,0,20177.0989780975
"4767",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-03-01,1939,0,21968.0989780975
"4768",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-04-01,0,0,20132.0989780975
"4769",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-05-01,0,0,20057.0989780975
"4770",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-06-01,1342,1151,20343.0989780975
"4771",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-07-01,0,0,20018.0989780975
"4772",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-08-01,0,0,20036.0989780975
"4773",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-09-01,860,0,20814.0989780975
"4774",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-10-01,1101,0,21451.0989780975
"4775",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-11-01,1153,0,21336.0989780975
"4776",199,"Femme",69,"Hauts-de-France","CR","Retraite",2019-05-06,17244,"Actif",2024-12-01,0,0,20338.0989780975
"4777",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-01-01,547,0,4851.08407901517
"4778",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-02-01,990,0,5569.08407901517
"4779",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-03-01,1875,928,5517.08407901517
"4780",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-04-01,551,0,5071.08407901517
"4781",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-05-01,0,0,4611.08407901517
"4782",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-06-01,0,0,4250.08407901517
"4783",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-07-01,531,398,4551.08407901517
"4784",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-08-01,0,0,4263.08407901517
"4785",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-09-01,820,242,4969.08407901517
"4786",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-10-01,0,0,4130.08407901517
"4787",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-11-01,0,0,4571.08407901517
"4788",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2023-12-01,0,0,4577.08407901517
"4789",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-01-01,311,0,4529.08407901517
"4790",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-02-01,0,0,4556.08407901517
"4791",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-03-01,699,0,5053.08407901517
"4792",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-04-01,1797,0,6098.08407901517
"4793",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-05-01,0,0,4138.08407901517
"4794",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-06-01,0,0,4385.08407901517
"4795",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-07-01,657,0,5269.08407901517
"4796",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-08-01,0,0,4464.08407901517
"4797",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-09-01,1197,0,5808.08407901517
"4798",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-10-01,1556,0,5706.08407901517
"4799",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-11-01,1567,0,6119.08407901517
"4800",200,"Femme",25,"Nouvelle-Aquitaine","LCL","Retraite",2017-07-29,4343,"Actif",2024-12-01,736,0,4919.08407901517
"4801",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-01-01,156,643,8780.16744015534
"4802",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-02-01,1296,0,10293.1674401553
"4803",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-03-01,0,0,8894.16744015534
"4804",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-04-01,1181,647,9576.16744015534
"4805",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-05-01,0,218,8595.16744015534
"4806",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-06-01,112,0,9141.16744015534
"4807",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-07-01,1882,676,10194.1674401553
"4808",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-08-01,627,0,9672.16744015534
"4809",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-09-01,0,0,8855.16744015534
"4810",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-10-01,337,0,9190.16744015534
"4811",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-11-01,0,291,8616.16744015534
"4812",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2023-12-01,0,0,8942.16744015534
"4813",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-01-01,1458,446,10164.1674401553
"4814",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-02-01,631,0,9907.16744015534
"4815",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-03-01,1133,58,9967.16744015534
"4816",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-04-01,930,0,9964.16744015534
"4817",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-05-01,1672,0,10592.1674401553
"4818",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-06-01,1207,359,9739.16744015534
"4819",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-07-01,442,0,9501.16744015534
"4820",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-08-01,1371,0,10577.1674401553
"4821",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-09-01,547,0,9772.16744015534
"4822",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-10-01,0,0,9094.16744015534
"4823",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-11-01,0,0,9004.16744015534
"4824",201,"Homme",63,"Auvergne-Rhône-Alpes","LCL","Assurance-Vie",2022-02-21,10662,"Racheté",2024-12-01,402,175,9060.16744015534
"4825",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-01-01,0,0,17315.3021566599
"4826",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-02-01,1364,0,18713.3021566599
"4827",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-03-01,1158,0,18750.3021566599
"4828",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-04-01,736,0,18259.3021566599
"4829",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-05-01,0,0,17574.3021566599
"4830",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-06-01,763,0,17968.3021566599
"4831",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-07-01,757,0,18065.3021566599
"4832",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-08-01,1359,0,18787.3021566599
"4833",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-09-01,1383,0,18883.3021566599
"4834",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-10-01,0,0,17404.3021566599
"4835",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-11-01,523,0,17864.3021566599
"4836",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2023-12-01,1935,0,19153.3021566599
"4837",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-01-01,0,0,17476.3021566599
"4838",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-02-01,980,0,18433.3021566599
"4839",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-03-01,1529,0,18926.3021566599
"4840",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-04-01,0,1276,15952.3021566599
"4841",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-05-01,1120,0,18708.3021566599
"4842",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-06-01,0,0,17672.3021566599
"4843",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-07-01,319,0,17896.3021566599
"4844",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-08-01,903,0,18145.3021566599
"4845",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-09-01,0,0,17442.3021566599
"4846",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-10-01,813,0,18257.3021566599
"4847",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-11-01,0,0,17650.3021566599
"4848",202,"Femme",29,"Île-de-France","LCL","Retraite",2017-01-05,16125,"Actif",2024-12-01,225,964,16937.3021566599
"4849",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-01-01,0,0,7694.67018642233
"4850",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-02-01,1940,0,9445.67018642233
"4851",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-03-01,719,0,8547.67018642233
"4852",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-04-01,691,0,8618.67018642233
"4853",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-05-01,1020,0,8723.67018642233
"4854",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-06-01,1669,0,9389.67018642233
"4855",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-07-01,0,0,7849.67018642233
"4856",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-08-01,0,0,7579.67018642233
"4857",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-09-01,130,0,7847.67018642233
"4858",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-10-01,1905,1436,8167.67018642233
"4859",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-11-01,0,0,7557.67018642233
"4860",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2023-12-01,1902,0,9751.67018642233
"4861",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-01-01,0,0,7916.67018642233
"4862",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-02-01,1519,0,9066.67018642233
"4863",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-03-01,0,0,7789.67018642233
"4864",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-04-01,0,0,7672.67018642233
"4865",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-05-01,1997,956,8797.67018642233
"4866",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-06-01,0,0,7739.67018642233
"4867",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-07-01,596,0,8401.67018642233
"4868",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-08-01,1182,0,8908.67018642233
"4869",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-09-01,386,0,8100.67018642233
"4870",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-10-01,330,0,7951.67018642233
"4871",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-11-01,0,0,7714.67018642233
"4872",203,"Homme",53,"Hauts-de-France","LCL","Multi-support",2018-04-11,9130,"Actif",2024-12-01,0,0,7742.67018642233
"4873",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-01-01,1695,0,4413.05342608851
"4874",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-02-01,1294,0,4434.05342608851
"4875",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-03-01,0,0,2936.05342608851
"4876",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-04-01,1000,0,3857.05342608851
"4877",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-05-01,0,0,2851.05342608851
"4878",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-06-01,0,1054,1827.05342608851
"4879",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-07-01,1601,0,4422.05342608851
"4880",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-08-01,0,261,2824.05342608851
"4881",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-09-01,0,1446,1299.05342608851
"4882",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-10-01,754,0,3880.05342608851
"4883",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-11-01,0,0,2937.05342608851
"4884",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2023-12-01,1548,0,4594.05342608851
"4885",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-01-01,1328,0,4195.05342608851
"4886",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-02-01,0,0,2939.05342608851
"4887",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-03-01,1028,0,3942.05342608851
"4888",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-04-01,0,0,2968.05342608851
"4889",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-05-01,0,0,2957.05342608851
"4890",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-06-01,1615,79,4353.05342608851
"4891",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-07-01,0,0,2801.05342608851
"4892",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-08-01,0,1011,1935.05342608851
"4893",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-09-01,920,844,2859.05342608851
"4894",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-10-01,0,0,2963.05342608851
"4895",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-11-01,1522,1440,3185.05342608851
"4896",204,"Femme",36,"Auvergne-Rhône-Alpes","LCL","Multi-support",2022-08-27,2679,"Racheté",2024-12-01,0,0,3091.05342608851
